"week_ending","federal_provider_number","provider_name","provider_address","provider_city","provider_state","provider_zip_code","submitted_data","passed_quality_assurance","residents_weekly_admissions","residents_total_admissions","residents_weekly_confirmed","residents_total_confirmed","residents_weekly_suspected","residents_total_suspected","residents_weekly_all_deaths","residents_total_all_deaths","residents_weekly_covid_19","residents_total_covid_19","number_of_all_beds","total_number_of_occupied","resident_access_to_testing","laboratory_type_is_state","laboratory_type_is_private","laboratory_type_is_other","staff_weekly_confirmed_covid","staff_total_confirmed_covid","staff_weekly_suspected_covid","staff_total_suspected_covid","staff_weekly_covid_19_deaths","staff_total_covid_19_deaths","shortage_of_nursing_staff","shortage_of_clinical_staff","shortage_of_aides","shortage_of_other_staff","any_current_supply_of_n95","one_week_supply_of_n95_masks","any_current_supply_of_surgical","one_week_supply_of_surgical","any_current_supply_of_eye","one_week_supply_of_eye","any_current_supply_of_gowns","one_week_supply_of_gowns","any_current_supply_of_gloves","one_week_supply_of_gloves","any_current_supply_of_hand","one_week_supply_of_hand","ventilator_dependent_unit","number_of_ventilators_in","number_of_ventilators_in_1","any_current_supply_of","one_week_supply_of_ventilator","total_resident_confirmed_covid_19_cases_per_1_000_residents","total_resident_covid_19_deaths_per_1_000_residents","total_residents_covid_19_deaths_as_a_percentage_of_confirmed_covid_19_cases","geocoded_state","geolocation"
"2020-06-07T00:00:00.000","145663","ELMWOOD TERRACE HEALTHCARE CTR","1017 WEST GALENA BOULEVARD","AURORA","IL","60506","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-89.148632 40.124144)","POINT (-88.340752 41.762428)"
"2020-06-21T00:00:00.000","145722","UNITED METHODIST VILLAGE, NORTH CAMPUS","2101 JAMES STREET","LAWRENCEVILLE","IL","62439","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-89.148632 40.124144)","POINT (-87.696026 38.724238)"
"2020-05-24T00:00:00.000","145776","BEACON HEALTH CENTER","4538 NORTH BEACON","CHICAGO","IL","60640","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-89.148632 40.124144)","POINT (-87.66378 41.964759)"
"2020-05-24T00:00:00.000","145820","HERITAGE HEALTH-MOUNT STERLING","435 CAMDEN ROAD","MOUNT STERLING","IL","62353","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-89.148632 40.124144)","POINT (-90.768807 39.991263000000004)"
"2020-05-24T00:00:00.000","145879","TRI-STATE VILLAGE NRSG & RHB","2500 EAST 175TH STREET","LANSING","IL","60438","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-89.148632 40.124144)","POINT (-87.554859 41.577238)"
"2020-06-21T00:00:00.000","145883","PIATT COUNTY NURSING HOME","1111 N STATE ST  P O BOX 410","MONTICELLO","IL","61856","N",,"0","0","0","0","0","32","0","12","0","0","100","80",,,,,"0","0","0","72","0","0",,,,,,,,,,,,,,,,,,,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-88.57059600000001 40.03363000000001)"
"2020-06-07T00:00:00.000","145918","APERION CARE BRIDGEPORT","900 EAST CORPORATION","BRIDGEPORT","IL","62417","Y","Y","0","0","0","0","0","0","0","0","0","0","99","68","Y","Y","N","Y","0","0","0","0","0","0","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)",
"2020-06-21T00:00:00.000","145949","HILLCREST HOME","14688 ILLINOIS HIGHWAY 82","GENESEO","IL","61254","N",,"0","0","0","0","0","0","0","0","0","0","106","89",,,,,"0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)",
"2020-06-07T00:00:00.000","145966","SCHWAB REHABILITATION CTR SNU","1401 S. CALIFORNIA AVENUE","CHICAGO","IL","60608","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-89.148632 40.124144)","POINT (-87.695794 41.86260600000001)"
"2020-06-14T00:00:00.000","146035","NORTH ADAMS HOME","2259 EAST 1100TH STREET","MENDON","IL","62351","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-89.148632 40.124144)","POINT (-91.299609 40.089358)"
"2020-06-21T00:00:00.000","146109","MEADOWS MENNONITE HOME","24588 CHURCH STREET","CHENOA","IL","61726","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-89.148632 40.124144)","POINT (-88.80334 40.744531)"
"2020-05-31T00:00:00.000","155150","MILLER'S MERRY MANOR","640 W ELLSWORTH ST","COLUMBIA CITY","IN","46725","Y","Y","0","0","0","0","0","0","0","1","0","0","84","42","Y","Y","N","N","0","0","0","0","0","0","N","N","N","N","Y","N","Y","N","Y","N","Y","N","Y","N","Y","N","N",,,,,"0.0","0.0",,"POINT (-86.2818 39.91999100000001)","POINT (-85.499886 41.154809)"
"2020-05-24T00:00:00.000","155178","GOLDEN LIVING CENTER-FOUNTAINVIEW","609 W TANGLEWOOD LN","MISHAWAKA","IN","46545","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-86.190843 41.700469)"
"2020-06-14T00:00:00.000","155231","RANDOLPH NURSING HOME","701 S OAK ST","WINCHESTER","IN","47394","Y","Y","0","0","0","0","0","0","0","0","0","0","82","67","N","N","N","N","0","0","0","1","0","0","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-86.2818 39.91999100000001)","POINT (-84.97353 40.165957)"
"2020-05-31T00:00:00.000","155242","SIGNATURE HEALTHCARE OF MUNCIE","4301 N WALNUT ST","MUNCIE","IN","47303","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-85.3868 40.227744)"
"2020-06-14T00:00:00.000","155331","LIFE CARE CENTER OF VALPARAISO","3405 N CAMPBELL RD","VALPARAISO","IN","46385","Y","Y","0","0","0","0","0","0","0","2","0","0","110","90","Y","N","Y","N","0","18","0","13","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,"0.0","0.0",,"POINT (-86.2818 39.91999100000001)",
"2020-05-24T00:00:00.000","155349","SAINT ANNE HOME","1900 RANDALLIA DR","FORT WAYNE","IN","46805","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-85.11143 41.093492)"
"2020-05-31T00:00:00.000","155446","APERION CARE FORT WAYNE","5700 WILKIE DR","FORT WAYNE","IN","46804","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-85.214283 41.061604)"
"2020-05-31T00:00:00.000","155449","NORTHERN LAKES NURSING AND REHABILITATION CENTER","516 N WILLIAMS ST","ANGOLA","IN","46703","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-84.994588 41.640437)"
"2020-05-24T00:00:00.000","155496","VALLEY VIEW HEALTHCARE CENTER","333 W MISHAWAKA RD","ELKHART","IN","46517","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-85.971844 41.652803)"
"2020-05-24T00:00:00.000","155566","WARSAW MEADOWS","300 E PRAIRIE ST","WARSAW","IN","46580","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-85.854086 41.233164)"
"2020-05-31T00:00:00.000","155608","HEALTHCARE CENTER AT WITTENBERG VILLAGE","1200 E LUTHER DR","CROWN POINT","IN","46307","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-87.351938 41.39899)"
"2020-05-24T00:00:00.000","155649","APERION CARE SPENCER LLC","210 STATE HWY 43","SPENCER","IN","47460","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-86.722497 39.278438)"
"2020-06-07T00:00:00.000","155653","LAKE COUNTY NURSING AND REHABILITATION CENTER","5025 MCCOOK AVE","EAST CHICAGO","IN","46312","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-87.46623 41.621971)"
"2020-06-14T00:00:00.000","155672","HAMILTON GROVE","31869 CHICAGO TRAIL","NEW CARLISLE","IN","46552","N",,"0","0","0","0","0","0","0","0","0","0",,,,,,,"0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-86.483224 41.729748)"
"2020-06-21T00:00:00.000","155730","RIPLEY CROSSING","1200 WHITLATCH WAY","MILAN","IN","47031","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-85.133957 39.134737)"
"2020-05-24T00:00:00.000","155742","ST ANDREWS HEALTH CAMPUS","1400 LAMMERS PIKE","BATESVILLE","IN","47006","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-85.201906 39.294076)"
"2020-05-24T00:00:00.000","155759","GLEN OAKS HEALTH CAMPUS","601 W CR 200 S","NEW CASTLE","IN","47362","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-85.39422 39.902519)"
"2020-05-24T00:00:00.000","155760","WATERFORD CROSSING","1332 WATERFORD CIR","GOSHEN","IN","46526","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-85.815243 41.542649)"
"2020-06-21T00:00:00.000","155788","GREENWOOD MEADOWS","1200 N STATE ROAD 135","GREENWOOD","IN","46142","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)",
"2020-06-14T00:00:00.000","155822","CEDAR CREEK HEALTH CAMPUS","18275 BURR STREET","LOWELL","IN","46356","Y","Y","0","0","0","0","1","1","1","3","0","0","58","53","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-86.2818 39.91999100000001)",
"2020-05-24T00:00:00.000","155847","SILVER MEMORIES HEALTH CARE","6996 SOUTH  US421","VERSAILLES","IN","47042","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)","POINT (-85.313621 38.97233)"
"2020-06-07T00:00:00.000","155856","GREEN HOUSE VILLAGE OF GOSHEN","1640 AUTUMN BLAZE DRIVE","GOSHEN","IN","46526","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-86.2818 39.91999100000001)",
"2020-06-07T00:00:00.000","165135","STRAWBERRY POINT LUTHERAN HOME","313 ELKADER STREET","STRAWBERRY POINT","IA","52076","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-93.500061 42.074659)","POINT (-91.534232 42.686832)"
"2020-06-14T00:00:00.000","165446","WESTBROOK ACRES","605 GARFIELD STREET","GLADBROOK","IA","50635","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-93.500061 42.074659)","POINT (-92.720144 42.181925)"
"2020-05-31T00:00:00.000","165576","OSSIAN SENIOR HOSPICE","114 FISHER STREET","OSSIAN","IA","52161","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-93.500061 42.074659)","POINT (-91.767582 43.146998)"
"2020-05-24T00:00:00.000","165579","MAQUOKETA CARE CENTER","1202 GERMAN STREET","MAQUOKETA","IA","52060","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-93.500061 42.074659)","POINT (-90.681274 42.071657)"
"2020-05-24T00:00:00.000","165587","NORTHBROOK MANOR CARE CENTER","6420 COUNCIL STREET NE","CEDAR RAPIDS","IA","52402","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-93.500061 42.074659)","POINT (-91.658246 42.042601)"
"2020-05-24T00:00:00.000","165598","JEFFERSON PLACE","413 JEFFERSON STREET","PELLA","IA","50219","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-93.500061 42.074659)","POINT (-92.91252 41.412339)"
"2020-06-07T00:00:00.000","165621","THE GARDENS OF CEDAR RAPIDS","5710 DEAN ROAD SW","CEDAR RAPIDS","IA","52404","Y","Y","0","0","0","0","0","0","0","0","0","0","40","39","Y","N","Y","N","0","0","0","0","0","0","N","N","N","Y","Y","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-93.500061 42.074659)",
"2020-05-24T00:00:00.000","175244","MEMORIAL HOSPITAL LTCU (VILLAGE MANOR)","705 N BRADY STREET","ABILENE","KS","67410","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-98.38018 38.484729)","POINT (-97.204623 38.922145)"
"2020-05-24T00:00:00.000","175454","CLEARWATER NURSING & REHABILITATION CENTER","620 E WOOD STREET","CLEARWATER","KS","67026","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-98.38018 38.484729)","POINT (-97.498915 37.508325)"
"2020-05-31T00:00:00.000","175546","MISSION VILLAGE LIVING CENTER, INC","1890 EUCLID AVENUE","HORTON","KS","66439","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-98.38018 38.484729)","POINT (-95.529601 39.673656)"
"2020-05-24T00:00:00.000","175549","STRATFORD COMMONS REHAB & HEALTH CARE CENTER","12340 QUIVIRA ROAD","OVERLAND PARK","KS","66213","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-98.38018 38.484729)","POINT (-94.723811 38.904751)"
"2020-05-31T00:00:00.000","17E256","BRIGHTON PLACE NORTH","1301 NE JEFFERSON STREET","TOPEKA","KS","66608","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-98.38018 38.484729)","POINT (-95.65844 39.071745)"
"2020-06-14T00:00:00.000","17E625","NESS COUNTY HOSPITAL LTCU DBA CEDAR VILLAGE","312 CUSTER STREET","NESS CITY","KS","67560","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-98.38018 38.484729)","POINT (-99.900932 38.457811)"
"2020-05-24T00:00:00.000","185208","CARMEL MANOR","100 CARMEL MANOR ROAD","FORT THOMAS","KY","41075","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.290484 37.526683)","POINT (-84.440133 39.064219)"
"2020-05-31T00:00:00.000","185222","GOOD SHEPHERD HEALTH AND REHABILITATION","60 PHILLIPS BRANCH ROAD","PHELPS","KY","41553","N",,"0","0","0","0","0","0","0","0","0","0","118","98",,,,,"0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0.0","0.0",,"POINT (-85.290484 37.526683)","POINT (-82.137144 37.495937)"
"2020-05-24T00:00:00.000","185250","OAKMONT MANOR","1100 GRANDVIEW DRIVE","FLATWOODS","KY","41139","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.290484 37.526683)","POINT (-82.711326 38.531916)"
"2020-05-24T00:00:00.000","185309","SPRING VIEW NURSING & REHABILITATION","718 GOODWIN LANE","LEITCHFIELD","KY","42754","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.290484 37.526683)","POINT (-86.28642 37.47593)"
"2020-05-24T00:00:00.000","185332","GRAND HAVEN NURSING HOME","105 RODGERS PARK","CYNTHIANA","KY","41031","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.290484 37.526683)","POINT (-84.28404 38.39423)"
"2020-05-24T00:00:00.000","185461","GLEN RIDGE HEALTH CAMPUS","6415 CALM RIVER WAY","LOUISVILLE","KY","40299","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.290484 37.526683)","POINT (-85.550644 38.151721)"
"2020-06-21T00:00:00.000","195404","HARMONY HOUSE NURSING & REHAB CTR, INC","1825 LAUREL ST.","SHREVEPORT","LA","71103","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-91.840238 30.921313999999995)","POINT (-93.768421 32.495708)"
"2020-06-07T00:00:00.000","195438","LANDMARK NURSING & REHAB CTR","1611 WELLERMAN ROAD","WEST MONROE","LA","71291","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-91.840238 30.921313999999995)","POINT (-92.163072 32.524401)"
"2020-05-31T00:00:00.000","195630","LANDMARK OF LAKE CHARLES","2335 OAK PARK BLVD","LAKE CHARLES","LA","70601","Y","Y","0","1","0","0","0","3","0","0","0","0","150","129","Y","N","Y","N","0","1","0","9","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-91.840238 30.921313999999995)","POINT (-93.185999 30.203495)"
"2020-06-14T00:00:00.000","205080","GARDINER HEALTH CARE FACILITY","PO BOX 520","HOULTON","ME","04730","Y","Y","0","0","0","0","0","0","0","0","0","0","38","33","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-69.06137 45.117911)",
"2020-05-31T00:00:00.000","215111","LAURELWOOD HEALTHCARE CENTER","100 LAUREL DRIVE","ELKTON","MD","21921","Y","Y","0","0","0","0","0","0","0","0","0","0","110","101","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-76.68728200000001 38.946466)","POINT (-75.83905 39.613591)"
"2020-05-24T00:00:00.000","215255","CHESTNUT GRN HLTH CTR BLAKEHUR","1055 WEST JOPPA ROAD","TOWSON","MD","21204","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-76.68728200000001 38.946466)","POINT (-76.62557 39.410551)"
"2020-05-31T00:00:00.000","215315","OAK MANOR CENTER FOR REHABILITATION AND HEALTHCARE","3415 GREENCASTLE ROAD","BURTONSVILLE","MD","20866","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-76.68728200000001 38.946466)","POINT (-76.939436 39.096179)"
"2020-05-24T00:00:00.000","215331","LARGO NURSING AND REHABILIATION CENTER","600 LARGO ROAD","GLENARDEN","MD","20774","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-76.68728200000001 38.946466)","POINT (-76.813636 38.883509)"
"2020-06-14T00:00:00.000","215339","ANCHORAGE HEALTHCARE  CENTER","105 TIMES SQUARE","SALISBURY","MD","21801","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-76.68728200000001 38.946466)","POINT (-75.5988 38.36403)"
"2020-06-14T00:00:00.000","215362","RESTORE HEALTH REHABILITATION CENTER","4615 EINSTEIN PLACE","WHITE PLAINS","MD","20695","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-76.68728200000001 38.946466)","POINT (-76.92197100000001 38.583866)"
"2020-05-31T00:00:00.000","225147","SAUGUS REHAB AND NURSING","266 LINCOLN AVENUE","SAUGUS","MA","01906","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-71.481104 42.151077)","POINT (-70.99497 42.44993)"
"2020-06-21T00:00:00.000","225224","CARE ONE AT LOWELL","19 VARNUM STREET","LOWELL","MA","01850","Y","Y","0","4","0","0","0","0","0","0","0","0","160","144","Y","N","Y","N","0","2","0","0","0","1","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-71.481104 42.151077)","POINT (-71.300391 42.652247)"
"2020-06-21T00:00:00.000","225242","WESTBOROUGH HEALTHCARE","8 COLONIAL DRIVE","WESTBOROUGH","MA","01581","N",,"0","5","0","7","0","0","0","0","0","0","117","92",,,,,"0","1","0","11","0","0",,,,,,,,,,,,,,,,,,,,,,"76.1","0.0","0.0","POINT (-71.481104 42.151077)","POINT (-71.60928 42.27232)"
"2020-06-07T00:00:00.000","225305","ST MARY HEALTH CARE CENTER","39 QUEEN STREET","WORCESTER","MA","01610","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-71.481104 42.151077)","POINT (-71.81413 42.258089)"
"2020-06-14T00:00:00.000","225409","NEVINS NURSING & REHABILITATION CENTER","TEN INGALLS COURT","METHUEN","MA","01844","Y","Y","1","10","0","52","0","3","1","55","0","12","153","106","Y","Y","Y","N","0","55","0","31","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"490.6","113.2","23.1","POINT (-71.481104 42.151077)",
"2020-05-24T00:00:00.000","225439","ODD FELLOWS HOME OF MASSACHUSETTS","104 RANDOLPH ROAD","WORCESTER","MA","01606","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-71.481104 42.151077)","POINT (-71.79741 42.298519)"
"2020-06-21T00:00:00.000","225510","PRESCOTT HOUSE","140 PRESCOTT STREET","NORTH ANDOVER","MA","01845","Y","Y","0","4","0","16","0","2","0","12","0","4","126","89","Y","Y","Y","N","0","19","1","1","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N",,,,,"179.8","44.9","25.0","POINT (-71.481104 42.151077)","POINT (-71.117715 42.704666)"
"2020-05-24T00:00:00.000","225546","LIFE CARE CENTER OF MERRIMACK VALLEY","80 BOSTON ROAD","BILLERICA","MA","01862","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-71.481104 42.151077)","POINT (-71.297236 42.592966)"
"2020-05-24T00:00:00.000","235003","MANISTEE COUNTY MEDICAL CARE FACILITY","1505 E PARKDALE AVENUE","MANISTEE","MI","49660","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.730977 44.874798)","POINT (-86.272636 44.272486)"
"2020-06-07T00:00:00.000","235261","SKLD LEONARD","1700 LEONARD ST N E","GRAND RAPIDS","MI","49505","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.730977 44.874798)","POINT (-85.627052 42.984441)"
"2020-05-24T00:00:00.000","235280","MEDILODGE OF ALPENA","301 LONG RAPIDS RD","ALPENA","MI","49707","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.730977 44.874798)","POINT (-83.462321 45.077361)"
"2020-05-31T00:00:00.000","235300","MEDILODGE OF TAYLOR","23600 NORTHLINE RD","TAYLOR","MI","48180","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.730977 44.874798)","POINT (-83.262329 42.212116)"
"2020-06-14T00:00:00.000","235402","THE VILLA AT GREAT LAKES CROSSING","22811 W SEVEN MILE RD","DETROIT","MI","48219","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.730977 44.874798)","POINT (-83.269959 42.429142)"
"2020-06-21T00:00:00.000","235489","THE VILLA AT GREEN LAKE ESTATES","6470 ALDEN DR","ORCHARD LAKE","MI","48324","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.730977 44.874798)","POINT (-83.412669 42.592632)"
"2020-06-07T00:00:00.000","235509","ADVANTAGE LIVING CENTER - WARREN","12250 E 12 MILE RD","WARREN","MI","48093","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.730977 44.874798)","POINT (-83.000305 42.507263)"
"2020-05-31T00:00:00.000","235527","ST JAMES NURSING CENTER","15063 GRATIOT AVE","DETROIT","MI","48205","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.730977 44.874798)","POINT (-82.971428 42.444532)"
"2020-05-24T00:00:00.000","235541","THE LODGE AT TAYLOR","22950 NORTHLINE RD","TAYLOR","MI","48180","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.730977 44.874798)","POINT (-83.25809600000001 42.212233)"
"2020-06-14T00:00:00.000","235545","REGENCY AT WHITMORE LAKE","8633 N MAIN ST","WHITMORE LAKE","MI","48189","Y","Y","0","1","0","23","0","3","0","3","0","0",,"118","Y","N","Y","N","0","0","1","3","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"194.9","0.0","0.0","POINT (-85.730977 44.874798)",
"2020-05-24T00:00:00.000","235573","GRACEWAY AT COUNTRYSIDE","120 BASELINE RD","SOUTH HAVEN","MI","49090","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.730977 44.874798)","POINT (-86.270615 42.419297)"
"2020-05-24T00:00:00.000","235620","ST JUDE NURSING CENTER","34350 ANN ARBOR TR","LIVONIA","MI","48150","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.730977 44.874798)","POINT (-83.381099 42.356037)"
"2020-06-21T00:00:00.000","235654","THE VILLAGES OF LAPEER NURSING & REHABILITATION","239 S MAIN ST","LAPEER","MI","48446","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-85.730977 44.874798)","POINT (-83.31878 43.047749)"
